	Chrom	Gene Name	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
2210	chr15	ARIH1	+	72583207	72602987	72597077	0.7977286297129894	0.06808023951956169	0.06808023951956169	4.465482233502538	3.5225042301184435	26.057966834895456	34.10403749098774
2211	chr15	JMJD7	+	41837067	41837581	41837420	0.9526527935701731	0.10151446494854421	0.10151446494854421	49.298136645962735	43.05590062111801	43.43909348441925	41.66572237960341
2212	chr15	TRPM7	-	50557157	50561808	50560305	0.8322906019037972	0.01715990024784053	0.01715990024784053	3.7366581956797966	3.364040660736976	80.31936127744511	114.5688622754491
2213	chr15	LPCAT4	-	34358632	34359302	34359069	0.9752005833771826	0.013077794824013056	0.013077794824013056	64.46910755148741	64.45080091533181	216.2618025751073	226.12017167381975
2214	chr15	WHAMM	+	82833228	82836108	82834664	0.9847306678582283	-0.009294744243057845	0.009294744243057845	4.759002770083103	6.270775623268698	60.0807799442897	70.85236768802228
2215	chr15	DIS3L	+	66333003	66333898	66333703	0.3038066301728469	0.18395854680735801	0.18395854680735801	66.49230769230769	49.51282051282051	108.11142857142858	114.85857142857144
2216	chr15	EIF3J	+	44561017	44562803	44561187	0.016853630553137138	-0.12603533264328798	0.12603533264328798	261.4009900990099	217.5631188118812	757.5117647058823	461.80588235294124
2217	chr15	SNX33	+	75656961	75662301	75658580	0.4020081157873962	-0.18125359340585878	0.18125359340585878	12.069873689868315	27.589895189465196	46.66213712168005	62.71587399629401
2218	chr15	LRRC49	+	71049408	71053658	71049971	0.7656498946998519	-0.09952321761015208	0.09952321761015208	0.14646053702196907	1.2481692432872253	7.5808170515097695	10.50266429840142
2219	chr15	CCNDBP1	+	43194726	43197177	43195198	0.6647939518335263	-0.027084375046010453	0.027084375046010453	0.46387064173825165	3.3759474482061647	47.527542372881356	91.62711864406779
2220	chr15	NUSAP1	+	41380092	41381046	41380791	0.23127109474999988	0.06001151031974933	0.06001151031974933	364.45882352941175	289.48627450980393	887.7510729613734	825.8526466380545
2221	chr15	CIB1	-	90229974	90230505	90230375	0.9392027433670246	-0.012971509096150968	0.012971509096150968	77.60847880299252	58.31172069825436	415.0769230769231	291.6384615384615
2222	chr15	MAP2K1	+	66490501	66491544	66491111	0.32272073377910226	-0.12731083571862567	0.12731083571862567	316.35796766743647	325.94919168591224	428.89344262295083	376.8524590163934
2223	chr15	TJP1	-	29699366	29701689	29700155	0.8900736034623747	0.020933461917794608	0.020933461917794608	0.8314321926489227	0.4093789607097592	23.60625814863103	28.653194263363755
2224	chr15	SNX1	+	64137567	64144231	64138005	0.8672750465676082	0.011559890933745653	0.011559890933745653	25.319306135560552	29.199325409572758	305.68036529680364	409.70319634703196
2225	chr15	EFL1	-	82130232	82130561	82130325	0.4853333056287432	0.3213007626344485	0.3213007626344485	53.72043010752688	32.56989247311828	50.91525423728814	44.38559322033898
2226	chr15	SIN3A	-	75369378	75372209	75371026	0.9900646657830606	0.005841197598657755	0.005841197598657755	27.75485436893204	31.94235436893204	183.12848689771766	219.20625528317836
2227	chr15	CSK	+	74802330	74803197	74802898	0.8814769423602324	-0.036592858696895325	0.036592858696895325	148.1505016722408	116.78260869565217	318.6038732394366	232.82394366197184
2228	chr15	B2M	+	44716328	44718145	44717739	0.31177844267457133	-0.5874664407920047	0.5874664407920047	4779.85960591133	5896.972906403941	712.0871722182846	807.812189936215
2229	chr15	EHD4	-	41895932	41901181	41899456	0.7911483671990026	0.042978183177490636	0.042978183177490636	88.29199772985244	57.42508513053348	256.20579710144926	190.3791304347826
2230	chr15	TM6SF1	+	83127357	83137408	83134354	0.9305498109951017	4.23488556637224	4.23488556637224	19.958087753765554	15.347413228552718	1.6246962984136069	1.906674288980991
2231	chr15	RFX7	-	56087279	56096620	56090554	0.8113798927643647	0.0384674003120537	0.0384674003120537	0.7316030534351146	0.015572519083969465	18.380975931421034	11.666666666666666
2232	chr15	DNAAF4	-	55430307	55430779	55430388	0.9346911220443209	-0.07691936444012956	0.07691936444012956	0.6296296296296297	2.3703703703703702	5.956521739130435	12.979539641943735
2233	chr15	TIPIN	-	66336190	66337181	66336833	0.025447856051175756	-0.23783492331790684	0.23783492331790684	52.82892690513219	63.82892690513219	179.8793103448276	120.08620689655172
2234	chr15	CTDSPL2	+	44524108	44529038	44526218	0.8435743973711828	-0.08680126092280943	0.08680126092280943	27.336879432624112	23.720921985815604	68.45355450236967	48.79336492890995
2235	chr15	NTRK3	-	87859750	87877120	87876800	0.5133128251255328	0.28732703362660217	0.28732703362660217	2.298064516129032	2.95366568914956	5.396875	21.328125
2236	chr15	NTRK3	-	87977363	87979463	87979062	0.5632135296683223	0.1033830640002536	0.1033830640002536	60.00765155974102	77.02942907592701	116.28927680798006	186.6758104738155
2237	chr15	FBXO22	+	75932684	75942511	75933119	0.9516857014013331	0.004963815764464391	0.004963815764464391	14.328258091993186	10.36765332197615	353.4712643678161	291.4551724137931
2238	chr15	DPH6	-	35370879	35372203	35371090	0.11064014482722569	-0.6508275441760326	0.6508275441760326	9.383886255924171	48.48815165876777	21.539083557951482	44.62803234501349
2239	chr15	COX5A	-	74919790	74923770	74920446	0.8867394786804783	0.28637582239368164	0.28637582239368164	401.3582317073171	348.5853658536585	104.70697954271958	98.28219013237066
2240	chr15	CLPX	-	65148218	65150913	65148849	0.48192796596370857	-0.3844048012896023	0.3844048012896023	20.85419968304279	29.724247226624406	31.974806201550383	28.67441860465116
2241	chr15	RAD51	+	40731054	40732340	40731333	0.6340349360822317	0.04091418477743597	0.04091418477743597	44.01390268123138	39.1578947368421	218.8494623655914	244.4301075268817
2242	chr15	MAPK6	+	52063901	52067375	52064282	0.0650783038267711	-0.45309943021245214	0.45309943021245214	57.931458131264144	56.65308761720013	101.36220472440945	55.291338582677156
2243	chr15	GABPB1	-	50275388	50278784	50277304	0.960477122851841	0.011913240778507021	0.011913240778507021	1.1659707724425887	0.6737995824634656	34.649324324324326	30.997297297297298
2244	chr15	TTBK2	-	42738729	42746257	42744374	0.9959446489847057	0.07469116596907499	0.07469116596907499	7.544906997342781	15.115677590788309	5.910780669144981	12.577801380775359
2245	chr15	RAMAC	+	82989880	82991057	82990184	0.7101895019669224	-0.052091847361445814	0.052091847361445814	47.34707903780069	34.154639175257735	210.06250000000003	123.08552631578948
2246	chr15	CCDC32	-	40553098	40554127	40553265	0.9429620862481045	-0.06419505749954746	0.06419505749954746	64.7185628742515	50.449101796407184	89.78190255220416	64.26334106728538
2247	chr15	PPCDC	+	75049149	75050726	75049730	0.5289551828883939	-0.09700975768260892	0.09700975768260892	5.813253012048193	16.85542168674699	46.728055077452666	76.12564543889845
2248	chr15	FBN1	-	48408312	48411379	48410289	0.899181843965347	0.0261544692776942	0.0261544692776942	14.119878603945372	12.184623166413758	94.27064220183486	98.5605504587156
2249	chr15	SELENOS	-	101270808	101272856	101272446	0.19635166965619238	-0.06155440476780619	0.06155440476780619	85.43101343101343	92.98168498168498	479.1292682926829	387.6512195121951
2250	chr15	SMAD6	+	66780996	66782849	66781847	0.7548756561429042	-0.026212726249341387	0.026212726249341387	16.055888223552895	21.02994011976048	181.93184488836664	183.72385428907168
2251	chr15	ICE2	-	60419608	60423762	60423363	0.6851659580624265	-0.06648545401747635	0.06648545401747635	8.283888149134487	10.823701731025299	66.72932330827068	56.77944862155388
2252	chr15	EIF2AK4	+	40035026	40035591	40035470	0.9609093022335209	0.04860829393094357	0.04860829393094357	132.86776859504133	171.27272727272728	124.66666666666666	168.38063063063063
2253	chr15	CCPG1	-	55355238	55360944	55358908	0.9790170169917247	0.028258220572482284	0.028258220572482284	18.991553133514987	26.182561307901906	47.4032416502947	70.31139489194499
2254	chr15	FANCI	+	89316396	89317259	89317118	0.22273360318730115	0.04375352902410291	0.04375352902410291	26.50354609929078	10.638297872340425	286.00138504155126	217.4819944598338
2255	chr15	IDH2	-	90083044	90084353	90083992	0.6985186178155505	-0.013094221665507298	0.013094221665507298	33.95147679324894	47.699367088607595	561.786703601108	648.7146814404432
2256	chr15	FSD2	-	82755361	82759600	82756890	0.5265468240357578	-2.2100545811653296	2.2100545811653296	12.979725310660562	18.34139960758666	7.043173431734317	4.525461254612544
2257	chr15	PYGO1	-	55538883	55547147	55540920	0.7982802444501822	0.19470140398658475	0.19470140398658475	14.48208149239077	12.803632793323516	20.64413039987153	25.263208607676248
2258	chr15	CALML4	-	68190704	68194112	68193811	0.32375715615677875	-0.14715878747475047	0.14715878747475047	28.0164145477953	20.85741873189572	122.0299003322259	55.36212624584718
2259	chr15	GOLGA8B	-	34525094	34527834	34525677	0.5481293552329574	0.11416718639967971	0.11416718639967971	91.2778730703259	152.43224699828474	135.24478442280946	271.8405192396847
2260	chr15	TUBGCP4	+	43405201	43409771	43405978	0.2626289372849484	-0.5633864514643322	0.5633864514643322	59.253361455312415	51.930398101766414	62.301158301158296	34.289575289575296
2261	chr15	DUT	+	48342021	48343373	48342135	0.1749755543714337	0.04871597880619502	0.04871597880619502	142.97980613893375	104.37318255250403	674.438596491228	639.219298245614
2262	chr16	RPGRIP1L	-	53598152	53602188	53601452	0.996110614876634	0.010962469990817958	0.010962469990817958	3.7975757575757574	2.8842424242424243	24.664402173913043	20.168478260869566
2263	chr16	PAQR4	+	2971514	2973484	2973053	0.939772305293202	-0.048214330562824426	0.048214330562824426	218.0185614849188	260.6751740139211	213.88823911630925	244.18648473034438
2264	chr16	NOMO1	+	14895513	14896157	14895928	0.7792468523463213	-0.08962708140846853	0.08962708140846853	518.8995633187773	612.2882096069869	388.6	429.69638554216874
2265	chr16	EMC8	-	85778623	85779867	85779365	0.6700712839573273	-0.039779847104895905	0.039779847104895905	194.54312668463612	144.1078167115903	592.191235059761	391.28486055776887
2266	chr16	NFAT5	+	69695135	69704654	69697461	0.4731603097389745	-0.8726322638960777	0.8726322638960777	49.98985124426526	51.64145697205617	30.31814273430782	20.480653482373178
2267	chr16	NFATC2IP	+	28963704	28967092	28964667	0.1867734493653023	-0.09610120358636354	0.09610120358636354	324.39917525773194	410.8358762886598	625.2803738317757	668.1266874350986
2268	chr16	AARS1	-	70252297	70252906	70252708	0.9405754527078051	0.0184476273122387	0.0184476273122387	1052.5985401459855	769.5450121654501	1264.3787878787882	945.3232323232323
2269	chr16	BFAR	+	14667634	14669236	14668683	0.4604523627483611	0.13773292905209855	0.13773292905209855	143.47920433996384	144.70524412296564	182.22688274547184	222.7492850333651
2270	chr16	VPS4A	+	69324207	69326939	69324812	0.04963854387858066	-0.05754171885921122	0.05754171885921122	151.97461212976023	201.10343206393983	880.2892561983471	873.6661157024794
2271	chr16	AMFR	-	56361451	56363056	56361697	0.30943960664149534	0.08465623123741944	0.08465623123741944	164.5569105691057	220.03252032520325	336.59823399558496	544.3303899926417
2272	chr16	TNRC6A	+	24823431	24826218	24825460	0.3558989015465555	0.16940601269877553	0.16940601269877553	65.00395778364116	40.254617414248024	113.03597831444061	99.23065549531788
2273	chr16	FAHD1	+	1827205	1828910	1828578	0.7434542544333215	0.13621552894865352	0.13621552894865352	283.3524096385542	286.27710843373495	196.7713037144938	219.57246904588493
2274	chr16	VPS35L	+	19700377	19701163	19700688	0.3783126285456715	0.06591250073459426	0.06591250073459426	37.602105263157895	33.618947368421054	172.03536977491962	220.22186495176848
2275	chr16	TAF1C	-	84177854	84179851	84178591	0.89147661787885	0.07993235318583336	0.07993235318583336	140.5481682496608	122.33378561736771	140.03333333333333	132.43253968253967
2276	chr16	PRR14	+	30656031	30656413	30656198	0.8123549102142369	-0.06728982119583826	0.06728982119583826	268.553488372093	385.1209302325581	295.119760479042	394.0778443113772
2277	chr16	DCTPP1	-	30423614	30424533	30424097	0.4540220857272915	-0.09498107466916572	0.09498107466916572	1164.4099378881988	737.4699792960663	1101.1467889908258	639.9243119266054
2278	chr16	SETD6	+	58518723	58523842	58519647	0.5937482217290919	0.09433716895346	0.09433716895346	54.446483909415974	67.40905840286055	115.07900432900433	177.96103896103895
2279	chr16	SNN	+	11675974	11679152	11676703	0.666440990467193	-0.336855923142634	0.336855923142634	80.84034299714169	78.5022458146182	60.74897119341564	47.07544581618656
2280	chr16	ZNF276	+	89737975	89740925	89739848	0.7919520707525312	-0.07252764478060303	0.07252764478060303	139.31104921077065	200.42154131847724	199.8718633208756	260.44687666844635
2281	chr16	BANP	+	88076589	88077318	88077003	0.7711744266948737	0.2339336106345149	0.2339336106345149	182.03492063492064	273.74920634920636	87.41787439613523	148.09903381642516
2282	chr16	MT1X	+	56683957	56684196	56684116	0.06471231684215255	-0.008869599204910834	0.008869599204910834	72.525	386.0625	2886.377358490566	11356.031446540881
2283	chr16	MEAK7	-	84476354	84480026	84479662	0.6429252774720715	-0.09608538797100374	0.09608538797100374	95.48669891172914	117.90386940749698	175.83241758241758	184.47252747252747
2284	chr16	POLR2C	+	57470974	57472009	57471682	0.03239264166892729	0.1471275266716061	0.1471275266716061	517.2844036697247	341.7737003058104	728.8107344632767	607.4491525423729
2285	chr16	TBC1D10B	-	30357101	30358573	30357370	0.5517586301242772	0.129293140215184	0.129293140215184	436.728624535316	385.42007434944236	357.3765586034912	352.7073981712386
2286	chr16	PDPR	+	70156474	70162537	70158325	0.5715602967352773	-0.15894497519073592	0.15894497519073592	293.34520417853753	385.02231718898383	242.9238249594813	281.75688816855745
2287	chr16	SULT1A4	+	29464462	29464966	29464650	0.9891011153124947	0.01974937561682344	0.01974937561682344	60.348101265822784	82.25316455696202	96.04787234042553	135.1595744680851
2288	chr16	ADAT1	-	75596867	75600348	75598530	0.7484898286271096	-0.2610081251156844	0.2610081251156844	220.36620565243535	203.63559831629584	116.09900990099007	94.3151815181518
2289	chr16	DNASE1	+	3657719	3665461	3658231	0.9959261100011191	-0.005511238529580742	0.005511238529580742	103.41355463347165	107.48284923928077	276.08984375	282.79296875
2290	chr16	CEMP1	-	2530034	2531408	2531234	0.9963672972230754	-0.020808770453755843	0.020808770453755843	79.71666666666667	188.6875	65.62068965517241	152.70689655172413
2291	chr16	SF3B3	+	70571672	70577668	70573636	0.33732133419675187	-0.03543633406466942	0.03543633406466942	48.592261904761905	60.06671626984127	479.4684317718941	439.14052953156823
2292	chr16	CDH11	-	64943752	64948099	64946801	0.8958172432856266	0.019557378825469526	0.019557378825469526	23.61364381764513	8.464742538537225	215.31278890600925	93.93374422187982
2293	chr16	TBC1D24	+	2500803	2505730	2503288	0.9096875448766083	0.296123299434329	0.296123299434329	62.1011466011466	70.3980343980344	26.564185110663978	34.48088531187123
2294	chr16	CARHSP1	-	8852941	8855326	8854535	0.6950608144368335	-0.1363542273324012	0.1363542273324012	200.4366373902133	237.92471769134252	186.60682680151703	196.55625790139064
2295	chr16	DDX19A	+	70371924	70373383	70373069	0.9894371845276708	-0.01822200012034525	0.01822200012034525	530.78025477707	342.85350318471336	441.00698689956334	280.6165938864629
2296	chr16	MLYCD	+	83914955	83927031	83919105	0.9802736236128223	-0.016570411174107444	0.016570411174107444	1.1911430734292203	2.7128438051980823	18.280240963855423	33.192530120481926
2297	chr16	E2F4	+	67198007	67198918	67198773	0.8261866758452712	-0.12950482411869624	0.12950482411869624	838.9103448275862	747.2689655172413	376.1984334203655	316.71018276762413
2298	chr16	CTU2	+	88715181	88715396	88715302	0.9069183968791402	0.031176666209475914	0.031176666209475914	9.393617021276595	5.851063829787234	65.78512396694215	52.421487603305785
2299	chr16	TMEM186	-	8795179	8796590	8795477	0.3383252667254409	-0.06158298361221955	0.06158298361221955	10.48993288590604	18.13758389261745	137.60377358490567	131.607367475292
2300	chr16	EEF2K	+	22283886	22288738	22286323	0.9233661225295084	0.03850271825830387	0.03850271825830387	47.9296066252588	57.188819875776396	110.59089043906442	144.82109150594994
