	Chrom	Gene	Strand	Start	End	Positions
3747	chr14	BTBD7	-	93237549	93243088	[93239520, 93239430]
3748	chr14	BTBD7	-	93287627	93288707	[93288337, 93288315, 93288441, 93287943]
3749	chr14	SOS2	-	50117129	50118853	[50118188]
3750	chr14	NPAS3	+	33799733	33804173	[33803080, 33803084, 33802005]
3751	chr14	GPHN	+	67180803	67181803	[67181646, 67181119]
3752	chr14	SCFD1	+	30735585	30735850	[30735779, 30735799]
3753	chr14	DLK1	+	100734148	100738224	[100737281, 100737290]
3754	chr14	MYH6	-	23381986	23382063	[23382001]
3755	chr14	WDR89	-	63597038	63599973	[63597599, 63597665, 63598460, 63597575]
3756	chr14	DHRS2	+	23641665	23642438	[23642265]
3757	chr14	KLHDC2	+	49782829	49786385	[49783368, 49783530, 49783729, 49783125, 49783158]
3758	chr14	TMEM30B	-	61277369	61281338	[61278001, 61279780]
3759	chr14	SEL1L	-	81471546	81477181	[81473189, 81475909, 81472489, 81472938, 81474505, 81474545, 81475669, 81473463]
3760	chr14	TOX4	+	21496545	21499170	[21498721, 21497411, 21498172, 21496950]
3761	chr14	EIF5	+	103340962	103345025	[103342626, 103341869, 103343155, 103341338, 103343196]
3762	chr14	SYNE3	-	95407265	95418026	[95412848, 95413841, 95409666, 95412604]
3763	chr14	TOGARAM1	+	45073295	45074431	[45073899, 45074156, 45074188]
3764	chr14	SRSF5	+	69769510	69770149	[69770042, 69769917]
3765	chr14	SRSF5	+	69771193	69772005	[69771656, 69771840, 69771463]
3766	chr14	EML1	+	99939986	99942060	[99941579, 99940948, 99941525, 99941287]
3767	chr14	DAAM1	+	59368649	59371405	[59370018, 59369702, 59369023, 59370064, 59370640, 59370041, 59370655]
3768	chr14	ARHGAP5	+	32154620	32159728	[32156416, 32157314, 32158117, 32158217, 32155262, 32157035, 32157452, 32157387, 32157201, 32155282, 32156756, 32157653, 32158075, 32155998, 32155679]
3769	chr14	SNX6	-	34561092	34563175	[34561432, 34562426, 34562500]
3770	chr14	NUBPL	+	31859117	31861224	[31860010, 31860811, 31860767]
3771	chr14	FKBP3	-	45115598	45116252	[45116066, 45115922]
3772	chr14	SNAPC1	+	61794948	61796428	[61795554, 61795651, 61795141, 61795078, 61796175, 61795452]
3773	chr14	AKAP5	+	64468131	64474503	[64468191, 64471722, 64473486, 64472881, 64468724, 64468149, 64470265, 64469658, 64472127, 64469663]
3774	chr14	OR5AU1	-	21154864	21156063	[21155949]
3775	chr14	SALL2	-	21521079	21525654	[21524163]
3776	chr14	C14orf180	+	104588577	104590515	[104589828]
3777	chr14	FOS	+	75280782	75282230	[75281935]
3778	chr14	SYNJ2BP	-	70366498	70373131	[70371363, 70368837, 70368741, 70368551, 70368878, 70372430, 70370704, 70368305, 70372112, 70368468, 70371028, 70368760, 70372284]
3779	chr14	AHNAK2	-	104937252	104954799	[104953551]
3780	chr14	PSEN1	+	73219133	73223691	[73221945, 73220378, 73222013, 73221135]
3781	chr14	OR10G3	-	21568519	21570761	[21569072, 21569562, 21569510]
3782	chr14	STON2	-	81260651	81268497	[81264419, 81264260, 81263109, 81264771, 81266663, 81263816, 81265034, 81262446, 81267632, 81264343, 81262873, 81264444]
3783	chr14	SLC38A6	+	61052348	61052630	[61052530, 61052427, 61052431]
3784	chr14	PARP2	+	20357637	20357904	[20357816, 20357812]
3785	chr14	OR4K17	+	20117467	20122199	[20121441, 20120130, 20120004, 20119367, 20117514, 20118445, 20118771, 20119509, 20118587]
3786	chr14	RDH11	-	67676799	67678423	[67677235, 67677469]
3787	chr14	WDHD1	-	54938948	54941690	[54941174, 54940380, 54941188, 54939542]
3788	chr14	DLST	+	74891055	74892058	[74891370]
3789	chr14	NGDN	+	23477502	23478826	[23478179, 23478156]
3790	chr14	TMEM63C	+	77256525	77259495	[77258528]
3791	chr14	ABHD4	+	22610858	22612963	[22612343]
3792	chr14	NOXRED1	-	77394020	77394805	[77394274, 77394332, 77394463]
3793	chr14	COA8	+	103587273	103590899	[103588454, 103588458, 103588843, 103588462, 103588478]
3794	chr14	RHOJ	+	63290877	63293508	[63292800]
3795	chr14	GALNT16	+	69352030	69357042	[69354450, 69355109, 69352983]
3796	chr14	EFS	-	23356405	23357660	[23356678]
3797	chr14	SLC35F4	-	57563919	57564376	[57564001]
3798	chr14	SLC35F4	-	57570536	57572019	[57571162]
3799	chr14	SLC35F4	-	57578886	57581433	[57580580, 57579500, 57579535, 57579485, 57580757, 57580637]
3800	chr14	DLGAP5	-	55148134	55148473	[55148339]
3801	chr14	DGLUCY	+	91224683	91225632	[91225338]
3802	chr14	ALKBH1	-	77672403	77674241	[77673066, 77673045, 77673109]
3803	chr14	TPPP2	+	21031891	21032815	[21032152]
3804	chr14	JKAMP	+	59503853	59505410	[59504120, 59504692, 59504926]
3805	chr14	ERH	-	69380127	69380640	[69380590]
3806	chr14	ERG28	-	75649790	75651634	[75650291, 75650915]
3807	chr14	TRAF3	+	102905212	102911500	[102905728, 102905749]
3808	chr14	INSM2	+	35534163	35537054	[35536437]
3809	chr14	MIS18BP1	-	45203189	45204212	[45203601, 45203350, 45203871]
3810	chr14	PPP4R3A	-	91457507	91458869	[91458157, 91458030, 91457831]
3811	chr14	AJUBA	-	22971176	22973568	[22971832, 22971763]
3812	chr14	BCL11B	-	99169286	99176195	[99173602, 99170435, 99172743, 99171432, 99171944, 99172235, 99172342, 99172604]
3813	chr14	RIPK3	-	24336024	24336395	[24336175]
3814	chr14	FANCM	+	45199869	45200890	[45200324, 45200231, 45200167, 45200235, 45200056, 45200250]
3815	chr14	RBM25	+	73119712	73123899	[73122661, 73121926, 73121353, 73122090, 73121299, 73120115, 73120789]
3816	chr14	LYSET	+	93186259	93188463	[93187437]
3817	chr14	POTEM	+	18997040	19003752	[19000666, 18998416, 18997783, 18998490, 18998108]
3818	chr14	OR4M1	+	19780293	19783696	[19782531, 19781445, 19781679, 19782800, 19781597]
3819	chr14	INF2	+	104715283	104722535	[104715313, 104719594]
3820	chr14	TMX1	+	51254340	51257655	[51256045, 51254645, 51255054, 51256023]
3821	chr14	PAPOLA	+	96531474	96535597	[96532896, 96534878, 96533442, 96532673, 96532678, 96532454, 96531729, 96532242, 96534366, 96533239, 96533081, 96532186, 96533532, 96533117, 96531710]
3822	chr14	PAPOLA	+	96564954	96567116	[96565032, 96566343]
3823	chr14	OR4E2	+	21665074	21667642	[21666630, 21666218, 21666186, 21666506, 21667183, 21666160, 21666680]
3824	chr14	FERMT2	-	52857272	52858550	[52858185, 52857562, 52858297, 52857916]
3825	chr14	FERMT2	-	52859305	52859714	[52859507, 52859628]
3826	chr14	VCPKMT	-	50108636	50109713	[50109424]
3827	chr14	TUNAR	+	95922780	95925571	[95923552, 95923946]
3828	chr14	HNRNPC	-	21209146	21211306	[21209872, 21210586, 21210571, 21210956]
3829	chr14	SUPT16H	-	21351475	21352818	[21352418]
3830	chr14	VRK1	+	96881176	96881609	[96881386, 96881325]
3831	chr14	RTN1	-	59595975	59596787	[59596194, 59596186, 59596251, 59596198]
3832	chr14	ZBTB25	-	64449105	64449638	[64449371]
3833	chr14	ZBTB25	-	64478050	64488057	[64482564, 64484966, 64485384, 64482827, 64482476, 64481517, 64482859, 64485519, 64482480, 64481489, 64487219, 64486743, 64485976, 64481565, 64486015]
3834	chr14	NFATC4	+	24376293	24379604	[24378040]
3835	chr14	HIF1A	+	61746933	61748258	[61747911]
3836	chr14	PSME2	-	24143364	24143489	[24143386]
3837	chr14	SERPINA1	-	94376746	94378640	[94378389]
3838	chr14	TTC5	-	20286226	20289746	[20289154, 20288286]
3839	chr14	ERO1A	-	52639914	52643630	[52642784, 52643106, 52643112, 52641769, 52642379, 52640653, 52642478, 52641903, 52643570, 52643321, 52643231]
3840	chr14	GSTZ1	+	77331068	77331597	[77331467]
3841	chr14	BAG5	-	103556550	103561192	[103558689, 103559143, 103560297, 103558605, 103559508]
3842	chr14	BDKRB2	+	96240402	96244164	[96241994]
3843	chr14	OR4N5	+	20143724	20145471	[20144909]
3844	chr14	KLHDC1	+	49751585	49753150	[49751749, 49752535, 49752184, 49752377, 49752283, 49751774]
3845	chr14	TRIM9	-	50975265	50977353	[50976550, 50975670, 50976398]
3846	chr14	TRIM9	-	50996063	50998188	[50997185]
3847	chr14	PACS2	+	105394553	105398147	[105395178]
3848	chr14	ADAM21	+	70457348	70459905	[70457910]
3849	chr14	ARMH4	-	58000760	58004804	[58004072, 58003498, 58001579, 58002991, 58002035, 58001972, 58002489]
3850	chr14	WARS1	-	100333789	100335036	[100334263]
3851	chr14	EAPP	-	34515937	34524807	[34517762, 34520965, 34517767, 34517771, 34520207, 34522265, 34523417, 34520991, 34517670, 34523708, 34520512, 34523716, 34520388, 34523860, 34521953, 34519777, 34520673, 34517604, 34521958, 34521447, 34517745]
3852	chr14	PSMC1	+	90272272	90275429	[90273571, 90273575, 90273579, 90273583, 90272853, 90272607, 90273567]
3853	chr14	C14orf28	+	44905366	44907257	[44906249, 44906699, 44906286, 44905552, 44905494, 44905790]
3854	chr14	ZFYVE26	-	67746521	67748639	[67747856, 67746977]
3855	chr14	CFL2	-	34709112	34712977	[34710403, 34710759, 34712362, 34712971, 34710461, 34711087, 34709848, 34711100, 34712029]
3856	chr14	TC2N	-	91779745	91783210	[91783111, 91782312, 91783147, 91780978, 91780986, 91780821, 91782838, 91781210, 91781822]
3857	chr14	MIA2	+	39350097	39351404	[39350633, 39351179, 39350676, 39350407]
3858	chr14	MIA2	+	39386884	39388522	[39387290]
3859	chr14	BCL2L2-PABPN1	+	23324137	23326163	[23325353]
3860	chr14	SIX6	+	60511083	60512850	[60511779, 60512404]
3861	chr14	CALM1	+	90404688	90408268	[90405594, 90405076]
3862	chr14	MAX	-	65075126	65077428	[65076451, 65077289, 65077294, 65077299, 65077304, 65077309]
3863	chr14	ATG14	-	55366390	55369925	[55367325]
3864	chr14	MED6	-	70583220	70584943	[70584110, 70584105, 70584253, 70583974]
3865	chr14	ANGEL1	-	76786008	76789388	[76786848, 76787266]
3866	chr14	NID2	-	52004808	52005496	[52005112, 52005233]
3867	chr14	NEMF	-	49782082	49784713	[49783067, 49782531, 49783540, 49783309]
3868	chr14	FOXG1	+	28766786	28770277	[28769650, 28769315, 28768814]
3869	chr14	FLRT2	+	85621138	85654428	[85628672, 85648899, 85641732, 85640453, 85629702, 85636615, 85629192, 85639430, 85626124, 85648400, 85629337, 85634206, 85633823, 85637278, 85635620, 85635496, 85626411, 85635627, 85630383, 85622576, 85642929, 85623861, 85641653, 85631800, 85632953, 85636282, 85624378, 85640640, 85641921, 85635522, 85640387, 85636167, 85629128, 85634761, 85622472, 85641675, 85635530, 85635152, 85623893, 85639000, 85637212, 85635935, 85629799, 85633005, 85638893, 85628016, 85625329, 85635569, 85638901, 85643894, 85635447, 85632636]
3870	chr14	GNG2	+	51966558	51969795	[51967811, 51968485, 51967880, 51969259, 51967019, 51966931, 51968499, 51968791, 51968668]
3871	chr14	CPSF2	+	92161651	92172145	[92162597, 92165963, 92164307, 92164181, 92169979, 92162044]
3872	chr14	SLC24A4	+	92493475	92501481	[92497880, 92496241, 92494315, 92500198]
3873	chr14	DHRS4L2	+	24004336	24006408	[24005368]
3874	chr14	DTD2	-	31446035	31448454	[31446545, 31447426, 31447012, 31447407]
3875	chr14	GALC	-	87933013	87934878	[87933425, 87933530, 87934129]
3876	chr14	RNASE7	+	21042952	21044233	[21044014, 21043898, 21043782]
3877	chr14	MGAT2	+	49620798	49623481	[49622684]
3878	chr14	ZFYVE1	-	72969444	72971114	[72970901]
3879	chr14	UNC79	+	93706703	93707876	[93707320, 93707259, 93707588]
3880	chr14	FRMD6	+	51727744	51730727	[51729596, 51729964]
3881	chr15	FAH	+	80186129	80186949	[80186319]
3882	chr15	GCOM1	+	57714535	57717557	[57715847, 57716238, 57715790, 57714898, 57714590]
3883	chr15	BUB1B	+	40220563	40221123	[40220592]
3884	chr15	FAM219B	-	74899991	74902786	[74900981]
3885	chr15	LYSMD4	-	99727400	99729731	[99728501]
3886	chr15	OR4N4C	+	21651843	21652968	[21651904]
3887	chr15	BCL2A1	-	79960891	79961174	[79960977]
3888	chr15	SMAD3	+	67190412	67195169	[67191754, 67191499, 67194156, 67193173, 67193014]
3889	chr15	SMAD6	+	66780996	66782849	[66781975]
3890	chr15	NSMCE3	-	29264988	29269822	[29269410, 29268451, 29268173, 29268401, 29266942, 29268383]
3891	chr15	SNRPN	+	24978406	24978723	[24978561, 24978578]
3892	chr15	SNAPC5	-	66489747	66494552	[66490787, 66493835, 66494047, 66491122, 66490772, 66490999, 66492700, 66491263]
3893	chr15	GPR176	-	39799007	39802254	[39801163, 39800181]
3894	chr15	TTC23	-	99136322	99138127	[99137554, 99136911]
3895	chr15	FBN1	-	48408312	48411379	[48410099, 48410963, 48410010, 48409019, 48408956]
3896	chr15	FBN1	-	48641047	48643101	[48641827, 48642629, 48642543]
3897	chr15	SLCO3A1	+	92162755	92165903	[92163560, 92163550]
3898	chr15	ANXA2	-	60347150	60347689	[60347353, 60347286]
3899	chr15	CYP19A1	-	51208056	51211056	[51209984, 51209185, 51210350, 51209233, 51209493]
3900	chr15	LCTL	-	66547531	66548605	[66548309, 66548326]
3901	chr15	PYGO1	-	55538883	55547147	[55542008, 55544228, 55540168, 55540489, 55545802, 55546312, 55540904, 55546463, 55545551, 55541045, 55545653, 55541560, 55543839]
3902	chr15	MYO9A	-	71822290	71827043	[71826720, 71825442, 71825511, 71824207, 71825679, 71824756, 71824662, 71823707]
3903	chr15	RBPMS2	-	64739890	64741242	[64740191]
3904	chr15	RCN2	+	76949069	76954393	[76950244, 76952582, 76953258, 76951692, 76952496, 76952575, 76949887]
3905	chr15	GOLGA6L6	-	20531855	20535689	[20533548]
3906	chr15	RTF1	+	41480580	41483563	[41482976, 41482964, 41482276, 41481429]
3907	chr15	NTRK3	-	87859750	87877120	[87864167, 87874219, 87866573, 87871983, 87869747, 87871094, 87869751, 87866518, 87863865, 87865151]
3908	chr15	NTRK3	-	87977363	87979463	[87979065, 87979075]
3909	chr15	THSD4	+	71777231	71783383	[71780320, 71781247]
3910	chr15	GOLGA8J	+	30093323	30096690	[30095864, 30095909]
3911	chr15	RAB8B	+	63263526	63267776	[63265929, 63264142, 63266735, 63266031, 63264755, 63264151, 63264056]
3912	chr15	SEC11A	-	84669543	84670782	[84670696, 84670558, 84669743]
3913	chr15	DPH6	-	35370879	35372203	[35372123]
3914	chr15	DPH6	-	35518991	35522278	[35521056, 35520291, 35521641, 35521329, 35520599, 35521721]
3915	chr15	TRIP4	+	64454996	64455303	[64455056]
3916	chr15	GOLGA6L4	+	84242459	84245358	[84244580, 84244846, 84244535]
3917	chr15	MCTP2	+	94402485	94403265	[94402568]
3918	chr15	MCTP2	+	94478965	94483952	[94480964, 94482181, 94481801, 94480044, 94479544, 94479867, 94482718]
3919	chr15	LRRC49	+	71049408	71053658	[71050080, 71050562, 71050054, 71049417, 71049614, 71052921, 71052796, 71049565]
3920	chr15	MORF4L1	+	78896982	78898139	[78897216, 78897714]
3921	chr15	TMEM87A	-	42210446	42211749	[42211619, 42211059]
3922	chr15	TLN2	+	62840481	62844631	[62841468]
3923	chr15	RASL12	-	65053336	65055274	[65053912]
3924	chr15	GOLGA6L10	-	82339992	82342908	[82340833, 82340522, 82340788, 82340436]
3925	chr15	GOLGA6L25	+	28559618	28563779	[28562092]
3926	chr15	LEO1	-	51938024	51938260	[51938208]
3927	chr15	GOLM2	+	44413335	44415758	[44414738, 44415206, 44414023]
3928	chr15	SLTM	-	58879049	58880107	[58879446]
3929	chr15	FEM1B	+	68289606	68295862	[68291072, 68293573, 68294821, 68294294, 68292826, 68294493]
3930	chr15	CPEB1	-	82543200	82544702	[82544211]
3931	chr15	ARHGAP11B	+	30635486	30638810	[30636400, 30638222, 30637750, 30637743]
3932	chr15	NRG4	-	75940935	75943654	[75941859, 75943559, 75941770, 75943532, 75942783]
3933	chr15	RPL4	-	66498014	66499652	[66499347]
3934	chr15	NUSAP1	+	41380092	41381046	[41380782]
3935	chr15	TM6SF1	+	83127357	83137408	[83128321, 83129570, 83128131, 83129447, 83135309, 83131758, 83135758, 83131854, 83132303, 83129331, 83135191, 83132857, 83134042]
3936	chr15	B2M	+	44716328	44718145	[44717576, 44717571]
3937	chr15	HYKK	+	78533209	78536645	[78534628, 78535573, 78536046, 78533719]
3938	chr15	HYKK	+	78537299	78537373	[78537354]
3939	chr15	IGDCC4	-	65381483	65384419	[65382889, 65382065, 65381972]
3940	chr15	SORD	+	45073364	45077185	[45076416, 45074823]
3941	chr15	WDR73	-	84639284	84643723	[84642905, 84641521, 84641516, 84643097]
3942	chr15	APH1B	+	63305613	63309126	[63307102, 63305890, 63305643, 63306354]
3943	chr15	CHSY1	-	101175726	101178980	[101176403, 101176499]
3944	chr15	ARPIN	-	89895005	89901803	[89896620, 89896405]
3945	chr15	TCF12	+	57282444	57291310	[57289249, 57287461, 57288490, 57283635, 57289908, 57284918, 57285691, 57285563, 57284540, 57284159, 57289668, 57289285, 57286606, 57285455, 57287000, 57289818, 57285354, 57289327, 57289839, 57285116]
3946	chr15	BNIP2	-	59659145	59664120	[59661856, 59661985, 59662882, 59660953, 59659932]
3947	chr15	CILP	-	65194759	65199099	[65195974, 65196271, 65196181, 65196279, 65196026, 65196542]
3948	chr15	GOLGA6L22	+	22465022	22469226	[22467538]
3949	chr15	FBXO22	+	75932684	75942511	[75939845, 75934094, 75935248, 75939097, 75935774, 75940263, 75938472, 75939245, 75939118, 75938864, 75939893, 75939127, 75933111, 75939002, 75938624, 75937217, 75937090, 75936324, 75933638, 75940682, 75933525, 75939674, 75937118, 75940959, 75938913, 75938537, 75937136, 75940337, 75933810, 75938291, 75940349]
3950	chr15	CLPX	-	65148218	65150913	[65149122, 65148868, 65150468, 65150743]
3951	chr15	RLBP1	-	89209868	89210443	[89210113]
3952	chr15	MYEF2	-	48134631	48143071	[48138882, 48141816, 48142104, 48136349, 48139678, 48136364, 48141104, 48139448, 48138429, 48140095, 48143048, 48139464, 48136651, 48141019, 48139613, 48137953, 48141154, 48139881, 48141675, 48137976, 48137722]
3953	chr15	PDIA3	+	43771104	43773278	[43771526]
3954	chr15	DNAJA4	+	78280244	78282191	[78280975]
3955	chr15	RFX7	-	56087279	56096620	[56094273, 56090597, 56090538, 56093003, 56091788, 56095788, 56089166, 56091826, 56091289, 56093458, 56092565, 56095957, 56092757, 56090425, 56090554, 56092413]
3956	chr15	TYRO3	+	41577885	41583589	[41580512, 41580518, 41579319, 41580536, 41580507]
3957	chr15	FSD2	-	82755361	82759600	[82757666, 82757221, 82757192, 82756523, 82756555, 82759117, 82758649]
3958	chr15	FMN1	-	32765543	32774354	[32769921, 32767652, 32771525, 32767750, 32770023, 32772459, 32769804, 32769165, 32770553, 32768607]
3959	chr15	UBE2Q2	+	75899426	75901078	[75899979, 75900278]
3960	chr15	ZFYVE19	+	40814147	40815084	[40814552]
3961	chr15	CA12	-	63321377	63326357	[63322473, 63323130, 63323277, 63323281]
3962	chr15	PPCDC	+	75049149	75050726	[75049727]
3963	chr15	CHRNA7	+	32167939	32173018	[32171236, 32168875, 32169036, 32170163, 32170649, 32171803]
3964	chr15	MEIS2	-	36889203	36894812	[36893857, 36891046, 36892808, 36890698, 36892682, 36894412, 36892909, 36893294, 36893486, 36891116, 36893238, 36892634, 36894110, 36890239]
3965	chr15	MRPS11	+	88477871	88480776	[88479010, 88478247, 88479881, 88479027, 88478996, 88479000, 88479709]
3966	chr15	CCDC32	-	40531064	40532302	[40531328, 40531976]
3967	chr15	NEO1	+	73302612	73305205	[73303374]
3968	chr15	KLF13	+	31372009	31377899	[31374825]
3969	chr15	AP4E1	+	51002501	51005895	[51004672, 51003041, 51004045, 51003015]
3970	chr15	PIGBOS1	-	55317183	55317867	[55317675]
3971	chr15	GOLGA8N	+	32603802	32607237	[32606386, 32606341]
3972	chr15	ZNF280D	-	56630175	56632122	[56630824, 56631052, 56630513, 56631258, 56631838]
3973	chr15	ZNF280D	-	56697754	56701072	[56700995, 56699268, 56699364, 56699844, 56699594, 56699377, 56700666]
3974	chr15	UBR1	-	42942896	42945470	[42943561, 42944770, 42945193, 42944838]
3975	chr15	NGRN	+	90271187	90272211	[90271549]
3976	chr15	SNURF	+	24967931	24978723	[24974980, 24970247, 24968200, 24968808, 24971115, 24970288, 24968593, 24970832, 24976529, 24968116, 24974101, 24968565, 24968505, 24970845, 24968127]
3977	chr15	MGA	+	41766003	41769940	[41766419, 41768107, 41768148, 41766887]
3978	chr15	TPM1	+	63062575	63066178	[63065093, 63065254, 63064199, 63062990, 63063696, 63065105, 63065622, 63065052]
3979	chr15	TPM1	+	63069869	63071915	[63070529, 63069945, 63070398, 63070615]
3980	chr15	GABRB3	-	26543551	26548134	[26547496, 26544798, 26546191, 26545594, 26547902]
3981	chr15	KATNBL1	-	34140673	34142371	[34141915, 34141694, 34141831]
3982	chr15	POTEB2	-	20835371	20835603	[20835479]
3983	chr15	MAP2K1	+	66490501	66491544	[66491373]
3984	chr15	TJP1	-	29699366	29701689	[29700198, 29700168, 29700492, 29701553, 29700370, 29700153]
3985	chr15	ELL3	-	43772619	43773226	[43773159]
3986	chr15	TTBK2	-	42738729	42746257	[42740420, 42745540, 42744783, 42741904, 42740538, 42739964, 42744698]
3987	chr15	SYNM	+	99129366	99135593	[99133424, 99131145, 99134212, 99133501]
3988	chr15	FRMD5	-	43870763	43874462	[43872032, 43873553, 43871962, 43873293]
3989	chr15	C15orf61	+	67526417	67530146	[67526628, 67527972, 67529128, 67527211, 67527280, 67528917, 67529206, 67528374, 67526522]
3990	chr15	NR2F2	+	96337347	96340263	[96337632, 96337825, 96339082, 96338796, 96338160, 96338449, 96337624, 96338137, 96337628]
3991	chr15	LRRC57	-	42537828	42544124	[42538850, 42543203, 42541063, 42542538, 42543211, 42542612, 42543512]
3992	chr15	CORO2B	+	68725842	68727806	[68726158]
3993	chr15	NPAP1	+	24675774	24683393	[24680890, 24681770]
3994	chr15	CLK3	+	74629706	74630201	[74630099]
